Achitecture,Base Clock,Base Power,Gen,IGPU Frequency,Launch Date,Link,Max Boost Clock,Max Power,Memory Channels,Memory Type,Name,Series,Total Cache,Total Cores,Total Threads
14,2.6,35,7,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/201837/intel-core-i710750h-processor-12m-cache-up-to-5-00-ghz/specifications.html,5.0,45,,4,i7-10750H,10th Generation Intel® Core™ i7 Processors,12,6,12.0
7,4.5,60,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/230575/intel-core-i313100-processor-12m-cache-up-to-4-50-ghz/specifications.html,4.5,110,,5,i3-13100,13th Generation Intel® Core™ i3 Processors,12,4,8.0
14,0.6,3,7,1000,Q3'16,https://www.intel.com/content/www/us/en/products/sku/95441/intel-core-i77y75-processor-4m-cache-up-to-3-60-ghz/specifications.html,3.6,7,,3,i7-7Y75,7th Generation Intel® Core™ i7 Processors,4,2,4.0
7,4.4,15,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226261/intel-core-i51235u-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,55,,5,i5-1235U,12th Generation Intel® Core™ i5 Processors,12,10,12.0
14,3.2,0,7,1000,Q2'18,https://www.intel.com/content/www/us/en/products/sku/140642/intel-core-i78700-processor-12m-cache-up-to-4-60-ghz-includes-intel-optane-memory-16gb/specifications.html,4.6,0,,4,i7-8700,8th Generation Intel® Core™ i7 Processors,12,6,12.0
14,0.6,7,7,950,Q1'15,https://www.intel.com/content/www/us/en/products/sku/85214/intel-core-i75500u-processor-4m-cache-up-to-3-00-ghz/specifications.html,3.0,15,,3,i7-5500U,5th Generation Intel® Core™ i7 Processors,4,2,4.0
10,1.9,35,7,1000,Q2'21,https://www.intel.com/content/www/us/en/products/sku/213803/intel-core-i711800h-processor-24m-cache-up-to-4-60-ghz/specifications.html,4.6,45,,4,i7-11800H,11th Generation Intel® Core™ i7 Processors,24,8,16.0
22,3.6,0,3,1000,Q3'14,https://www.intel.com/content/www/us/en/products/sku/77488/intel-core-i34160-processor-3m-cache-3-60-ghz/specifications.html,3.6,0,,3,i3-4160,4th Generation Intel® Core™ i3 Processors,3,2,4.0
7,5.4,45,9,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232135/intel-core-i913900h-processor-24m-cache-up-to-5-40-ghz/specifications.html,5.4,115,,5,i9-13900H,13th Generation Intel® Core™ i9 Processors,24,14,20.0
7,3.3,60,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232163/intel-core-i313100e-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,60,,5,i3-13100E,13th Generation Intel® Core™ i3 Processors,12,4,8.0
7,0.9,15,3,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236776/intel-core-3-processor-100u-10m-cache-up-to-4-70-ghz/specifications.html,4.7,55,,5,100U,Intel® Core™ processors (Series 1),10,6,8.0
7,1.9,28,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/235070/intel-core-i71375pre-processor-24m-cache-up-to-4-80-ghz/specifications.html,4.8,28,,5,i7-1375PRE,13th Generation Intel® Core™ i7 Processors,24,14,20.0
22,1.8,0,7,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75460/intel-core-i74500u-processor-4m-cache-up-to-3-00-ghz/specifications.html,3.0,0,,3,i7-4500U,4th Generation Intel® Core™ i7 Processors,4,2,4.0
7,1.2,15,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/235942/intel-core-i31315ure-processor-10m-cache-up-to-4-50-ghz/specifications.html,4.5,15,,5,i3-1315URE,13th Generation Intel® Core™ i3 Processors,10,6,8.0
7,4.4,9,3,850,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226451/intel-core-i31210u-processor-10m-cache-up-to-4-40-ghz/specifications.html,4.4,29,,5,i3-1210U,12th Generation Intel® Core™ i3 Processors,10,6,8.0
7,2.0,0,3,1000,Q3'22,https://www.intel.com/content/www/us/en/products/sku/219491/intel-core-i312300hl-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,0,,5,i3-12300HL,12th Generation Intel® Core™ i3 Processors,12,8,12.0
14,4.2,0,3,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97527/intel-core-i37350k-processor-4m-cache-4-20-ghz/specifications.html,4.2,0,,4,i3-7350K,7th Generation Intel® Core™ i3 Processors,4,2,4.0
7,4.7,45,7,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/132228/intel-core-i712700h-processor-24m-cache-up-to-4-70-ghz/specifications.html,4.7,115,,5,i7-12700H,12th Generation Intel® Core™ i7 Processors,24,14,20.0
7,1.9,65,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232168/intel-core-i713700e-processor-30m-cache-up-to-5-10-ghz/specifications.html,5.1,65,,5,i7-13700E,13th Generation Intel® Core™ i7 Processors,30,16,24.0
22,3.2,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80812/intel-core-i54690s-processor-6m-cache-up-to-3-90-ghz/specifications.html,3.9,0,,3,i5-4690S,4th Generation Intel® Core™ i5 Processors,6,4,4.0
14,3.9,0,3,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/90733/intel-core-i36320-processor-4m-cache-3-90-ghz/specifications.html,3.9,0,,4,i3-6320,6th Generation Intel® Core™ i3 Processors,4,2,4.0
7,1.2,35,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/230578/intel-core-i513500t-processor-24m-cache-up-to-4-60-ghz/specifications.html,4.6,92,,5,i5-13500T,13th Generation Intel® Core™ i5 Processors,24,14,20.0
10,0.9,7,7,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/208663/intel-core-i71180g7-processor-12m-cache-up-to-4-60-ghz-with-ipu/specifications.html,4.6,15,,4,i7-1180G7,11th Generation Intel® Core™ i7 Processors,12,4,8.0
22,3.5,0,3,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/77486/intel-core-i34150-processor-3m-cache-3-50-ghz/specifications.html,3.5,0,,3,i3-4150,4th Generation Intel® Core™ i3 Processors,3,2,4.0
22,2.9,0,5,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75045/intel-core-i54570t-processor-4m-cache-up-to-3-60-ghz/specifications.html,3.6,0,,3,i5-4570T,4th Generation Intel® Core™ i5 Processors,4,2,4.0
7,2.7,45,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/235071/intel-core-i513600hre-processor-18m-cache-up-to-4-80-ghz/specifications.html,4.8,45,,5,i5-13600HRE,13th Generation Intel® Core™ i5 Processors,18,12,16.0
7,2.6,125,5,0,Q4'23,https://www.intel.com/content/www/us/en/products/sku/236778/intel-core-i5-processor-14600kf-24m-cache-up-to-5-30-ghz/specifications.html,5.3,181,,5,i5-14600KF,Intel® Core™ i5 Processors (14th gen),24,14,20.0
14,3.3,95,9,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199332/intel-core-i910900k-processor-20m-cache-up-to-5-30-ghz/specifications.html,5.3,125,,4,i9-10900K,10th Generation Intel® Core™ i9 Processors,20,10,20.0
7,4.8,55,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232154/intel-core-i513600hx-processor-24m-cache-up-to-4-80-ghz/specifications.html,4.8,157,,5,i5-13600HX,13th Generation Intel® Core™ i5 Processors,24,14,20.0
14,0.8,10,5,1000,Q4'19,https://www.intel.com/content/www/us/en/products/sku/198389/intel-core-i58260u-processor-6m-cache-up-to-3-90-ghz/specifications.html,3.9,25,,4,i5-8260U,8th Generation Intel® Core™ i5 Processors,6,4,8.0
22,3.2,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80817/intel-core-i54460-processor-6m-cache-up-to-3-40-ghz/specifications.html,3.4,0,,3,i5-4460,4th Generation Intel® Core™ i5 Processors,6,4,4.0
22,3.4,0,5,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75047/intel-core-i54670-processor-6m-cache-up-to-3-80-ghz/specifications.html,3.8,0,,3,i5-4670,4th Generation Intel® Core™ i5 Processors,6,4,4.0
14,0.8,10,5,1000,Q3'17,https://www.intel.com/content/www/us/en/products/sku/124969/intel-core-i58350u-processor-6m-cache-up-to-3-60-ghz/specifications.html,3.6,25,,4,i5-8350U,8th Generation Intel® Core™ i5 Processors,6,4,8.0
14,2.6,35,5,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/201895/intel-core-i510400h-processor-8m-cache-up-to-4-60-ghz/specifications.html,4.6,45,,4,i5-10400H,10th Generation Intel® Core™ i5 Processors,8,4,8.0
14,2.3,35,5,900,Q1'16,https://www.intel.com/content/www/us/en/products/sku/93335/intel-core-i56350hq-processor-6m-cache-up-to-3-20-ghz/specifications.html,3.2,45,,4,i5-6350HQ,6th Generation Intel® Core™ i5 Processors,6,4,4.0
14,0.6,9,5,1000,Q1'15,https://www.intel.com/content/www/us/en/products/sku/84990/intel-core-i55350u-processor-3m-cache-up-to-2-90-ghz/specifications.html,2.9,15,,3,i5-5350U,5th Generation Intel® Core™ i5 Processors,3,2,4.0
10,1.0,12,5,1000,Q2'21,https://www.intel.com/content/www/us/en/products/sku/217185/intel-core-i51155g7-processor-8m-cache-up-to-4-50-ghz/specifications.html,4.5,28,,4,i5-1155G7,11th Generation Intel® Core™ i5 Processors,8,4,8.0
14,0.8,7,7,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88194/intel-core-i76500u-processor-4m-cache-up-to-3-10-ghz/specifications.html,3.1,25,,4,i7-6500U,6th Generation Intel® Core™ i7 Processors,4,2,4.0
14,4.0,0,7,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88195/intel-core-i76700k-processor-8m-cache-up-to-4-20-ghz/specifications.html,4.2,0,,4,i7-6700K,6th Generation Intel® Core™ i7 Processors,8,4,8.0
14,3.7,0,7,1000,Q4'17,https://www.intel.com/content/www/us/en/products/sku/126684/intel-core-i78700k-processor-12m-cache-up-to-4-70-ghz/specifications.html,4.7,0,,4,i7-8700K,8th Generation Intel® Core™ i7 Processors,12,6,12.0
7,1.7,15,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/235939/intel-core-i71365ure-processor-12m-cache-up-to-4-90-ghz/specifications.html,4.9,15,,5,i7-1365URE,13th Generation Intel® Core™ i7 Processors,12,10,12.0
7,2.5,45,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232150/intel-core-i713800he-processor-24m-cache-up-to-5-00-ghz/specifications.html,5.0,45,,5,i7-13800HE,13th Generation Intel® Core™ i7 Processors,24,14,20.0
7,4.7,28,7,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226254/intel-core-i71260p-processor-18m-cache-up-to-4-70-ghz/specifications.html,4.7,64,,5,i7-1260P,12th Generation Intel® Core™ i7 Processors,18,12,16.0
14,2.4,9,7,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97540/intel-core-i77560u-processor-4m-cache-up-to-3-80-ghz/specifications.html,3.8,15,,4,i7-7560U,7th Generation Intel® Core™ i7 Processors,4,2,4.0
14,2.7,23,3,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/91154/intel-core-i36167u-processor-3m-cache-2-70-ghz/specifications.html,2.7,28,,4,i3-6167U,6th Generation Intel® Core™ i3 Processors,3,2,4.0
7,1.3,15,5,1000,Q3'22,https://www.intel.com/content/www/us/en/products/sku/230901/intel-core-i51235ul-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,15,,5,i5-1235UL,12th Generation Intel® Core™ i5 Processors,12,10,12.0
14,3.3,23,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97531/intel-core-i57287u-processor-4m-cache-up-to-3-70-ghz/specifications.html,3.7,28,,4,i5-7287U,7th Generation Intel® Core™ i5 Processors,4,2,4.0
14,1.9,25,7,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97122/intel-core-i77700t-processor-8m-cache-up-to-3-80-ghz/specifications.html,3.8,35,,4,i7-7700T,7th Generation Intel® Core™ i7 Processors,8,4,8.0
14,1.6,25,5,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/191052/intel-core-i59500t-processor-9m-cache-up-to-3-70-ghz/specifications.html,3.7,35,,4,i5-9500T,9th Generation Intel® Core™ i5 Processors,9,6,6.0
14,1.9,25,7,1000,Q2'18,https://www.intel.com/content/www/us/en/products/sku/129948/intel-core-i78700t-processor-12m-cache-up-to-4-00-ghz/specifications.html,4.0,35,,4,i7-8700T,8th Generation Intel® Core™ i7 Processors,12,6,12.0
7,5.4,55,9,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232171/intel-core-i913900hx-processor-36m-cache-up-to-5-40-ghz/specifications.html,5.4,157,,5,i9-13900HX,13th Generation Intel® Core™ i9 Processors,36,24,32.0
10,2.1,35,5,1000,Q2'21,https://www.intel.com/content/www/us/en/products/sku/213806/intel-core-i511260h-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,45,,4,i5-11260H,11th Generation Intel® Core™ i5 Processors,12,6,12.0
7,4.4,15,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/226266/intel-core-i51235u-processor-12m-cache-up-to-4-40-ghz-with-ipu/specifications.html,4.4,55,,5,i5-1235U,12th Generation Intel® Core™ i5 Processors,12,10,12.0
14,0.8,7,5,1000,Q3'15,https://www.intel.com/content/www/us/en/products/sku/88193/intel-core-i56200u-processor-3m-cache-up-to-2-80-ghz/specifications.html,2.8,25,,4,i5-6200U,6th Generation Intel® Core™ i5 Processors,3,2,4.0
7,1.8,28,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/235077/intel-core-i51350pre-processor-12m-cache-up-to-4-60-ghz/specifications.html,4.6,28,,5,i5-1350PRE,13th Generation Intel® Core™ i5 Processors,12,12,16.0
14,3.2,0,5,1000,Q2'16,https://www.intel.com/content/www/us/en/products/sku/93338/intel-core-i56685r-processor-6m-cache-up-to-3-80-ghz/specifications.html,3.8,0,,4,i5-6685R,6th Generation Intel® Core™ i5 Processors,6,4,4.0
22,3.3,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80815/intel-core-i54590-processor-6m-cache-up-to-3-70-ghz/specifications.html,3.7,0,,3,i5-4590,4th Generation Intel® Core™ i5 Processors,6,4,4.0
7,1.7,28,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232169/intel-core-i31320pe-processor-12m-cache-up-to-4-50-ghz/specifications.html,4.5,28,,5,i3-1320PE,13th Generation Intel® Core™ i3 Processors,12,8,12.0
14,0.6,3,5,950,Q3'16,https://www.intel.com/content/www/us/en/products/sku/95452/intel-core-i57y54-processor-4m-cache-up-to-3-20-ghz/specifications.html,3.2,7,,3,i5-7Y54,7th Generation Intel® Core™ i5 Processors,4,2,4.0
14,0.8,10,5,1000,Q3'19,https://www.intel.com/content/www/us/en/products/sku/195436/intel-core-i510210u-processor-6m-cache-up-to-4-20-ghz/specifications.html,4.2,25,,4,i5-10210U,10th Generation Intel® Core™ i5 Processors,6,4,8.0
14,2.6,0,5,0,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212271/intel-core-i511400f-processor-12m-cache-up-to-4-40-ghz/specifications.html,4.4,0,,4,i5-11400F,11th Generation Intel® Core™ i5 Processors,12,6,12.0
10,1.7,12,3,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/208920/intel-core-i31115g4-processor-6m-cache-up-to-4-10-ghz-with-ipu/specifications.html,4.1,28,,4,i3-1115G4,11th Generation Intel® Core™ i3 Processors,6,2,4.0
22,1.9,0,5,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76308/intel-core-i54300u-processor-3m-cache-up-to-2-90-ghz/specifications.html,2.9,0,,3,i5-4300U,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,0.6,7,7,950,Q1'15,https://www.intel.com/content/www/us/en/products/sku/85215/intel-core-i75600u-processor-4m-cache-up-to-3-20-ghz/specifications.html,3.2,15,,3,i7-5600U,5th Generation Intel® Core™ i7 Processors,4,2,4.0
22,1.5,0,7,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75112/intel-core-i74550u-processor-4m-cache-up-to-3-00-ghz/specifications.html,3.0,0,,3,i7-4550U,4th Generation Intel® Core™ i7 Processors,4,2,4.0
7,3.8,0,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/231806/intel-core-i3n300-processor-6m-cache-up-to-3-80-ghz/specifications.html,3.8,0,,4,i3-N300,Intel® Core™ i3 Processor N-series,6,8,8.0
22,3.0,0,7,1000,Q1'14,https://www.intel.com/content/www/us/en/products/sku/80345/intel-core-i74610m-processor-4m-cache-up-to-3-70-ghz/specifications.html,3.7,0,,3,i7-4610M,4th Generation Intel® Core™ i7 Processors,4,2,4.0
22,2.8,0,7,1000,Q2'13,https://www.intel.com/content/www/us/en/products/sku/75131/intel-core-i74900mq-processor-8m-cache-up-to-3-80-ghz/specifications.html,3.8,0,,3,i7-4900MQ,4th Generation Intel® Core™ i7 Processors,8,4,8.0
7,4.6,35,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/96150/intel-core-i512600t-processor-18m-cache-up-to-4-60-ghz/specifications.html,4.6,74,,5,i5-12600T,12th Generation Intel® Core™ i5 Processors,18,6,12.0
0,1.0,15,3,1000,Q2'24,https://www.intel.com/content/www/us/en/products/sku/239781/intel-core-ultra-3-processor-105ul-10m-cache-up-to-4-20-ghz/specifications.html,4.2,57,,5,105UL,Intel® Core™ Ultra processors (Series 1),10,8,10.0
7,5.0,15,7,1000,Q2'24,https://www.intel.com/content/www/us/en/products/sku/239170/intel-core-7-processor-150ul-12m-cache-up-to-5-00-ghz/specifications.html,5.0,55,,5,150UL,Intel® Core™ processors (Series 1),12,10,12.0
7,4.7,58,3,0,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236786/intel-core-i3-processor-14100f-12m-cache-up-to-4-70-ghz/specifications.html,4.7,110,,5,i3-14100F,Intel® Core™ i3 Processors (14th gen),12,4,8.0
7,4.5,58,3,0,Q1'23,https://www.intel.com/content/www/us/en/products/sku/230576/intel-core-i313100f-processor-12m-cache-up-to-4-50-ghz/specifications.html,4.5,110,,5,i3-13100F,13th Generation Intel® Core™ i3 Processors,12,4,8.0
14,3.6,0,7,0,Q1'19,https://www.intel.com/content/www/us/en/products/sku/190885/intel-core-i79700kf-processor-12m-cache-up-to-4-90-ghz/specifications.html,4.9,0,,4,i7-9700KF,9th Generation Intel® Core™ i7 Processors,12,8,8.0
14,2.4,25,3,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199284/intel-core-i310100t-processor-6m-cache-up-to-3-80-ghz/specifications.html,3.8,35,,4,i3-10100T,10th Generation Intel® Core™ i3 Processors,6,4,8.0
22,1.6,0,5,850,Q3'13,https://www.intel.com/content/www/us/en/products/sku/76610/intel-core-i54202y-processor-3m-cache-up-to-2-00-ghz/specifications.html,2.0,0,,3,i5-4202Y,4th Generation Intel® Core™ i5 Processors,3,2,4.0
14,2.8,0,9,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199328/intel-core-i910900-processor-20m-cache-up-to-5-20-ghz/specifications.html,5.2,0,,4,i9-10900,10th Generation Intel® Core™ i9 Processors,20,10,20.0
14,2.5,25,3,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/134875/intel-core-i39300t-processor-8m-cache-up-to-3-80-ghz/specifications.html,3.8,35,,4,i3-9300T,9th Generation Intel® Core™ i3 Processors,8,4,4.0
14,2.5,25,3,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/201898/intel-core-i310305t-processor-8m-cache-up-to-4-00-ghz/specifications.html,4.0,35,,4,i3-10305T,10th Generation Intel® Core™ i3 Processors,8,4,8.0
14,3.9,0,3,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97130/intel-core-i37101e-processor-3m-cache-3-90-ghz/specifications.html,3.9,0,,3,i3-7101E,7th Generation Intel® Core™ i3 Processors,3,2,4.0
10,0.8,12,5,1000,Q3'19,https://www.intel.com/content/www/us/en/products/sku/196592/intel-core-i51035g7-processor-6m-cache-up-to-3-70-ghz/specifications.html,3.7,25,,4,i5-1035G7,10th Generation Intel® Core™ i5 Processors,6,4,8.0
7,4.5,15,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232136/intel-core-i31315u-processor-10m-cache-up-to-4-50-ghz/specifications.html,4.5,55,,5,i3-1315U,13th Generation Intel® Core™ i3 Processors,10,6,8.0
22,3.2,0,3,1000,Q3'14,https://www.intel.com/content/www/us/en/products/sku/77494/intel-core-i34360t-processor-4m-cache-3-20-ghz/specifications.html,3.2,0,,3,i3-4360T,4th Generation Intel® Core™ i3 Processors,4,2,4.0
7,4.5,0,5,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/96143/intel-core-i512500e-processor-18m-cache-up-to-4-50-ghz/specifications.html,4.5,0,,5,i5-12500E,12th Generation Intel® Core™ i5 Processors,18,6,12.0
14,1.0,25,9,1000,Q1'21,https://www.intel.com/content/www/us/en/products/sku/212256/intel-core-i911900t-processor-16m-cache-up-to-4-90-ghz/specifications.html,4.9,35,,4,i9-11900T,11th Generation Intel® Core™ i9 Processors,16,8,16.0
14,3.8,0,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97144/intel-core-i57600k-processor-6m-cache-up-to-4-20-ghz/specifications.html,4.2,0,,4,i5-7600K,7th Generation Intel® Core™ i5 Processors,6,4,4.0
14,2.5,35,5,1000,Q1'17,https://www.intel.com/content/www/us/en/products/sku/97456/intel-core-i57300hq-processor-6m-cache-up-to-3-50-ghz/specifications.html,3.5,45,,4,i5-7300HQ,7th Generation Intel® Core™ i5 Processors,6,4,4.0
22,2.2,0,7,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/80814/intel-core-i74785t-processor-8m-cache-up-to-3-20-ghz/specifications.html,3.2,0,,3,i7-4785T,4th Generation Intel® Core™ i7 Processors,8,4,8.0
14,2.8,35,7,1000,Q1'16,https://www.intel.com/content/www/us/en/products/sku/93336/intel-core-i76970hq-processor-8m-cache-up-to-3-70-ghz/specifications.html,3.7,45,,4,i7-6970HQ,6th Generation Intel® Core™ i7 Processors,8,4,8.0
14,1.5,25,7,1000,Q2'19,https://www.intel.com/content/www/us/en/products/sku/191048/intel-core-i79700t-processor-12m-cache-up-to-4-30-ghz/specifications.html,4.3,35,,4,i7-9700T,9th Generation Intel® Core™ i7 Processors,12,8,8.0
7,2.0,65,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/230574/intel-core-i513600-processor-24m-cache-up-to-5-00-ghz/specifications.html,5.0,154,,5,i5-13600,13th Generation Intel® Core™ i5 Processors,24,14,20.0
7,4.6,15,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232153/intel-core-i51335u-processor-12m-cache-up-to-4-60-ghz/specifications.html,4.6,55,,5,i5-1335U,13th Generation Intel® Core™ i5 Processors,12,10,12.0
7,4.5,15,3,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232909/intel-core-i31305u-processor-10m-cache-up-to-4-50-ghz/specifications.html,4.5,55,,5,i3-1305U,13th Generation Intel® Core™ i3 Processors,10,5,6.0
10,1.3,12,7,1000,Q2'21,https://www.intel.com/content/www/us/en/products/sku/217181/intel-core-i71195g7-processor-12m-cache-up-to-5-00-ghz-with-ipu/specifications.html,5.0,28,,4,i7-1195G7,11th Generation Intel® Core™ i7 Processors,12,4,8.0
14,2.0,35,5,1000,Q2'18,https://www.intel.com/content/www/us/en/products/sku/134877/intel-core-i58400h-processor-8m-cache-up-to-4-20-ghz/specifications.html,4.2,45,,4,i5-8400H,8th Generation Intel® Core™ i5 Processors,8,4,8.0
7,1.8,65,9,0,Q1'22,https://www.intel.com/content/www/us/en/products/sku/134598/intel-core-i912900f-processor-30m-cache-up-to-5-10-ghz/specifications.html,5.0,202,,5,i9-12900F,12th Generation Intel® Core™ i9 Processors,30,16,24.0
0,1.2,28,5,2000,q4'23,https://www.intel.com/content/www/us/en/products/sku/236850/intel-core-ultra-5-processor-135h-18m-cache-up-to-4-60-ghz/specifications.html,4.6,115,,5,135H,Intel® Core™ Ultra processors (Series 1),18,14,18.0
14,3.6,0,3,0,Q4'20,https://www.intel.com/content/www/us/en/products/sku/203473/intel-core-i310100f-processor-6m-cache-up-to-4-30-ghz/specifications.html,4.3,0,,4,i3-10100F,10th Generation Intel® Core™ i3 Processors,6,4,8.0
7,4.7,45,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232107/intel-core-i513505h-processor-18m-cache-up-to-4-70-ghz/specifications.html,4.7,115,,5,i5-13505H,13th Generation Intel® Core™ i5 Processors,18,12,16.0
14,3.7,0,5,0,Q1'19,https://www.intel.com/content/www/us/en/products/sku/190884/intel-core-i59600kf-processor-9m-cache-up-to-4-60-ghz/specifications.html,4.6,0,,4,i5-9600KF,9th Generation Intel® Core™ i5 Processors,9,6,6.0
7,4.6,55,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232132/intel-core-i513450hx-processor-20m-cache-up-to-4-60-ghz/specifications.html,4.6,157,,5,i5-13450HX,13th Generation Intel® Core™ i5 Processors,20,10,16.0
14,3.3,95,9,1000,Q3'20,https://www.intel.com/content/www/us/en/products/sku/205904/intel-core-i910850k-processor-20m-cache-up-to-5-20-ghz/specifications.html,5.2,125,,4,i9-10850K,10th Generation Intel® Core™ i9 Processors,20,10,20.0
14,1.4,0,5,1000,Q3'19,https://www.intel.com/content/www/us/en/products/sku/191067/intel-core-i58257u-processor-6m-cache-up-to-3-90-ghz/specifications.html,3.9,0,,4,i5-8257U,8th Generation Intel® Core™ i5 Processors,6,4,8.0
7,1.5,65,7,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/230490/intel-core-i713700-processor-30m-cache-up-to-5-20-ghz/specifications.html,5.1,219,,5,i7-13700,13th Generation Intel® Core™ i7 Processors,30,16,24.0
7,4.8,45,5,1000,Q1'23,https://www.intel.com/content/www/us/en/products/sku/232145/intel-core-i513600h-processor-18m-cache-up-to-4-80-ghz/specifications.html,4.8,95,,5,i5-13600H,13th Generation Intel® Core™ i5 Processors,18,12,16.0
22,2.0,0,3,1000,Q3'13,https://www.intel.com/content/www/us/en/products/sku/75989/intel-core-i34158u-processor-3m-cache-2-00-ghz/specifications.html,2.0,0,,3,i3-4158U,4th Generation Intel® Core™ i3 Processors,3,2,4.0
7,1.1,35,5,1000,Q1'24,https://www.intel.com/content/www/us/en/products/sku/236790/intel-core-i5-processor-14400t-20m-cache-up-to-4-50-ghz/specifications.html,4.5,82,,5,i5-14400T,Intel® Core™ i5 Processors (14th gen),20,10,16.0
14,2.9,0,5,1000,Q2'20,https://www.intel.com/content/www/us/en/products/sku/199271/intel-core-i510400-processor-12m-cache-up-to-4-30-ghz/specifications.html,4.3,0,,4,i5-10400,10th Generation Intel® Core™ i5 Processors,12,6,12.0
22,2.9,0,5,1000,Q2'14,https://www.intel.com/content/www/us/en/products/sku/79199/intel-core-i54410e-processor-3m-cache-up-to-2-90-ghz/specifications.html,2.9,0,,3,i5-4410E,4th Generation Intel® Core™ i5 Processors,3,2,4.0
7,1.6,65,7,1000,Q1'22,https://www.intel.com/content/www/us/en/products/sku/134591/intel-core-i712700-processor-25m-cache-up-to-4-90-ghz/specifications.html,4.8,180,,5,i7-12700,12th Generation Intel® Core™ i7 Processors,25,12,20.0
7,2.7,125,7,0,Q4'21,https://www.intel.com/content/www/us/en/products/sku/134595/intel-core-i712700kf-processor-25m-cache-up-to-5-00-ghz/specifications.html,4.9,190,,5,i7-12700KF,12th Generation Intel® Core™ i7 Processors,25,12,20.0
