Achitecture,Base Clock,Base Power,Cache,Code Name,Form Factor,Gen,IGPU Frequency,IGPU Name,L2 Cache,L3 Cache,Launch Date,Link,Max Boost Clock,Max Power,Memory Channels,Memory Type,Name,Series,Total Cache,Total Cores,Total Threads
28nm,3.5 GHz,65W,,PRO A-Series,Desktops,7,1029 MHz,R5,1 MB,,10/3/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,45/65W,2.0,DDR4,7th Gen AMD PRO A6-9500 APU,PRO A-Series A6 APU for Desktops,,2.0,
28nm,3 GHz,35W,,PRO A-Series,Desktops,6,800 MHz,R5,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,,2.0,DDR4,6th Gen AMD PRO A6-8570E APU,PRO A-Series A6 APU for Desktops,,2.0,
28nm,3.5 GHz,65W,,PRO A-Series,Desktops,6,1029 MHz,R5,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,,2.0,DDR4,6th Gen AMD PRO A6-8570 APU,PRO A-Series A6 APU for Desktops,,2.0,
28nm,3.7 GHz,65W,,PRO A-Series,Desktops,6,800 MHz,AMD Radeon™ R5 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,45/65W,2.0,DDR3,6th Gen AMD PRO A6-8550B APU,PRO A-Series A6 APU for Desktops,,2.0,2.0
28nm,3.5 GHz,65W,,PRO A-Series,Desktops,6,756 MHz,AMD Radeon™ R5 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.9 GHz,35/65W,2.0,DDR3,A6 PRO-7400B with Radeon™ R5 Graphics,PRO A-Series A6 APU for Desktops,,2.0,2.0
28nm,2.3 GHz,15W,,PRO A-Series,Laptops,7,800 MHz,R5,1 MB,,10/24/2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.2 GHz,12/15W,2.0,DDR4,7th Gen AMD PRO A6-9500B APU,PRO A-Series A6 APU for Laptops,,2.0,
28nm,3.1 GHz,15W,,PRO A-Series,Laptops,7,,AMD Radeon™ R5 Graphics,1 MB,,Q1 2020,https://www.amd.com/en/products/specifications/processors.html,Up to 3.7 GHz,10-15W,1.0,DDR4,7th Gen AMD PRO A6-8350B APU,PRO A-Series A6 APU for Laptops,,2.0,
28nm,3 GHz,15W,,PRO A-Series,Laptops,7,,AMD Radeon™ R5 Graphics,1 MB,,Q1 2018,https://www.amd.com/en/products/specifications/processors.html,Up to 3.6 GHz,,1.0,DDR4,7th Gen AMD PRO A6-7350B APU,PRO A-Series A6 APU for Laptops,,2.0,
28nm,2.3 GHz,,,PRO A-Series,Laptops,6,800 MHz,R5,1 MB,,Q3 2016,https://www.amd.com/en/products/specifications/processors.html,Up to 3.2 GHz,12/15W,,DDR4,6th Gen AMD PRO A6-8530B APU,PRO A-Series A6 APU for Laptops,,2.0,
28nm,1.6 GHz,15W,,PRO A-Series,Laptops,6,800 MHz,AMD Radeon™ R5 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3 GHz,,2.0,"DDR3 , DDR3L",6th Gen AMD PRO A6-8500B APU,PRO A-Series A6 APU for Laptops,,2.0,4.0
28nm,2.2 GHz,100W,,PRO A-Series,Laptops,6,533 MHz,AMD Radeon™ R4 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3 GHz,,2.0,"DDR3 , DDR3L",A6 PRO-7050B with Radeon™ R4 Graphics,PRO A-Series A6 APU for Laptops,,2.0,2.0
32nm SOI,4 GHz,65W,96 KB,A-Series,Desktops,6,800 MHz,AMD Radeon™ HD 8470D,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.2 GHz,,2.0,DDR3,A6-6420B with Radeon™ HD 8470D,Business Class - Dual-Core A6-Series APU for Desktops,,2.0,2.0
32nm SOI,3.9 GHz,65W,96 KB,A-Series,Desktops,6,800 MHz,AMD Radeon™ HD 8470D,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.1 GHz,,2.0,DDR3,A6-6400B with Radeon™ HD 8470D,Business Class - Dual-Core A6-Series APU for Desktops,,2.0,2.0
32nm SOI,3.8 GHz,65W,96 KB,A-Series,Desktops,4,800 MHz,AMD Radeon™ HD 8470D,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,,2.0,DDR3,A4-7300 with Radeon™ HD 8470D,A4-Series APU for Desktops,,2.0,2.0
32nm SOI,3.8 GHz,65W,96 KB,A-Series,Desktops,4,760 MHz,AMD Radeon™ HD 8370D,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,,2.0,DDR3,A4-6320 with Radeon™ HD 8370D,A4-Series APU for Desktops,,2.0,2.0
32nm SOI,3.7 GHz,65W,96 KB,A-Series,Desktops,4,760 MHz,AMD Radeon™ HD 8370D,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.9 GHz,,2.0,DDR3,A4-6300 with Radeon™ HD 8370D,A4-Series APU for Desktops,,2.0,2.0
28nm,2.3 GHz,15W,,A-Series,Laptops,7,686 MHz,AMD Radeon™ R3 Graphics,1 MB,,2Q18,https://www.amd.com/en/products/specifications/processors.html,Up to 2.6 GHz,10-15W,1.0,,7th Gen A4-9125 APU,A4-Series APU for Laptops,,2.0,
28nm,1.6 GHz,6W,160 KB,A-Series,Laptops,7,600 MHz,Radeon™ R4 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 2.4 GHz,,1.0,,7th Gen A4-9120C APU,A4-Series APU for Laptops,,2.0,2.0
28nm,2.2 GHz,15W,,A-Series,Laptops,7,655 MHz,AMD Radeon™ R3 Graphics,1 MB,,Q217,https://www.amd.com/en/products/specifications/processors.html,Up to 2.5 GHz,10-15W,,DDR4,7th Gen A4-9120 APU,A4-Series APU for Laptops,,2.0,
28nm,1.8 GHz,65W,,A-Series,Laptops,4,686 MHz,AMD Radeon™ R3 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 2.2 GHz,,1.0,DDR3L,A4-7210 with Radeon™ R3 Graphics,A4-Series APU for Laptops,,4.0,4.0
28nm,1.6 GHz,4.5W,,A-Series,Laptops,4,,AMD Radeon™ R3 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3L,A4 Micro-6400T with Radeon™ R3 Graphics,A4-Series APU for Laptops,,4.0,4.0
28nm,1.8 GHz,15W,128 KB,A-Series,Laptops,4,600 MHz,AMD Radeon™ R3 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3L,A4-6210 with Radeon™ R3 Graphics,A4-Series APU for Laptops,,4.0,4.0
28nm,1.55 GHz,15W,256 KB,A-Series,Laptops,4,500 MHz,AMD Radeon™ HD 8330,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,Not Listed,A4-5100 with Radeon™ HD 8330,A4-Series APU for Laptops,,4.0,4.0
28nm,1.5 GHz,15W,256 KB,A-Series,Laptops,4,500 MHz,AMD Radeon™ HD 8330,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,Not Listed,A4-5000 with Radeon™ HD 8330,A4-Series APU for Laptops,,4.0,4.0
28nm,3.5 GHz,65W,,PRO A-Series,Desktops,6,757 MHz,AMD Radeon™ R5 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.9 GHz,45/65W,2.0,DDR3,6th Gen AMD PRO A4-8350B APU,PRO A-Series A4 APU for Desktops,,2.0,2.0
28nm,3.4 GHz,65W,,PRO A-Series,Desktops,4,514 MHz,AMD Radeon™ R5 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,35/65W,2.0,DDR3,A4 PRO-7350B with Radeon™ R5 Graphics,PRO A-Series A4 APU for Desktops,,2.0,2.0
32nm SOI,3.8 GHz,65W,96 KB,PRO A-Series,Desktops,4,800 MHz,AMD Radeon™ HD 8470D,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,,2.0,DDR3,A4 PRO-7300B with Radeon™ HD 8470D,PRO A-Series A4 APU for Desktops,,2.0,2.0
28nm,3 GHz,15W,,PRO A-Series,Laptops,7,,AMD Radeon™ R5 Graphics,1 MB,,Q1 2020,https://www.amd.com/en/products/specifications/processors.html,Up to 3.6 GHz,10-15W,1.0,DDR4,7th Gen AMD PRO A4-5350B APU,PRO A-Series A4 APU for Laptops,,2.0,
28nm,2.5 GHz,15W,,PRO A-Series,Laptops,7,,AMD Radeon™ R4 Graphics,1 MB,,Q1 2018,https://www.amd.com/en/products/specifications/processors.html,Up to 2.9 GHz,,1.0,DDR4,7th Gen AMD PRO A4-4350B APU,PRO A-Series A4 APU for Laptops,,2.0,
28nm,2 GHz,15W,,PRO A-Series,Laptops,4,800 MHz,AMD Radeon™ R4 Graphics,2 MB,,Q2 2016,https://www.amd.com/en/products/specifications/processors.html,Up to 2.4 GHz,,1.0,DDR3,A4 PRO-3350B with Radeon™ R4 Graphics,PRO A-Series A4 APU for Laptops,,4.0,4.0
28nm,2.2 GHz,25W,,PRO A-Series,Laptops,4,400 MHz,AMD Radeon™ HD 8240 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,"DDR3 , DDR3L",A4 PRO-3340B with Radeon™ HD 8240 Graphics,PRO A-Series A4 APU for Laptops,,4.0,4.0
28nm,2.2 GHz,25W,256 KB,Athlon,Desktops,5370,600 MHz,AMD Radeon™ R3 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3,Athlon™ 5370 APU with Radeon™ R3 Series,Athlon 5000 Series,,4.0,4.0
28nm,2.05 GHz,25W,256 KB,Athlon,Desktops,5350,600 MHz,AMD Radeon™ R3 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3,Athlon™ 5350 APU with Radeon™ R3 Series,Athlon 5000 Series,,4.0,4.0
28nm,1.6 GHz,25W,256 KB,Athlon,Desktops,5150,600 MHz,AMD Radeon™ R3 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3,Athlon™ 5150 APU with Radeon™ R3 Series,Athlon 5000 Series,,4.0,4.0
28nm,1.3 GHz,25W,256 KB,Sempron,Desktops,3850,450 MHz,AMD Radeon™ R3 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3,Sempron™ 3850 APU with Radeon™ R3 Series,Sempron Quad-Core APU,,4.0,4.0
28nm,1.45 GHz,25W,128 KB,Sempron,Desktops,2650,400 MHz,AMD Radeon™ R3 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3,Sempron™ 2650 APU with Radeon™ R3 Series,Sempron Dual-Core APU,,2.0,2.0
28nm,2 GHz,15W,,E-Series,Laptops,7,600 MHz,AMD Radeon™ R5 Graphics,1 MB,,Q217,https://www.amd.com/en/products/specifications/processors.html,Up to 2.2 GHz,10-15W,,DDR4,7th Gen E2-9010 APU,E2-Series APU for Laptops,,2.0,
28nm,1.5 GHz,15W,,E-Series,Laptops,2,,AMD Radeon™ R2 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3,E2-6110 with Radeon™ R2 Graphics,E2-Series APU for Laptops,,4.0,4.0
28nm,1.3 GHz,15W,128 KB,E-Series,Laptops,2,450 MHz,AMD Radeon™ HD 8280,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,DDR3,E2-3800 with Radeon™ HD 8280,E2-Series APU for Laptops,,4.0,4.0
28nm,1.65 GHz,15W,,E-Series,Laptops,2,,AMD Radeon™ HD 8280,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,Not Listed,E2-3000 with Radeon™ HD 8280,E2-Series APU for Laptops,,2.0,2.0
28nm,1.8 GHz,65W,,E-Series,Laptops,2,600 MHz,AMD Radeon™ R2 Graphics,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 1.8 GHz,,1.0,DDR3L,E2-7110 with Radeon™ R2 Graphics,E2-Series APU for Laptops,,4.0,4.0
28nm,1.5 GHz,10W,,E-Series,Laptops,1,400 MHz,AMD Radeon™ R2 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 1.5 GHz,,1.0,DDR3L,E1-7010 with Radeon™ R2 Graphics,E1-Series APU for Laptops,,2.0,2.0
28nm,1.4 GHz,3.95W,,E-Series,Laptops,1,,AMD Radeon™ R2 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,Not Listed,E1 Micro-6200T with Radeon™ R2 Graphics,E1-Series APU for Laptops,,2.0,2.0
28nm,1.35 GHz,10W,,E-Series,Laptops,1,,AMD Radeon™ R2 Graphics,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,Not Listed,E1-6010 with Radeon™ R2 Graphics,E1-Series APU for Laptops,,2.0,2.0
28nm,1.4 GHz,15W,,E-Series,Laptops,1,,AMD Radeon™ HD 8240,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,Not Listed,E1-2500 with Radeon™ HD 8240,E1-Series APU for Laptops,,2.0,2.0
28nm,1 GHz,9W,,E-Series,Laptops,1,,AMD Radeon™ HD 8210,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,Not Listed,E1-2200 with Radeon™ HD 8210,E1-Series APU for Laptops,,2.0,2.0
28nm,1 GHz,9W,,E-Series,Laptops,1,,AMD Radeon™ HD 8210,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,1.0,Not Listed,E1-2100 with Radeon™ HD 8210,E1-Series APU for Laptops,,2.0,2.0
28nm,3.8 GHz,65W,,Athlon,Desktops,7,,Discrete Graphics Card Required,2 MB,,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,,,DDR4,7th Gen AMD Athlon™ X4 970,Athlon X4,,4.0,4.0
28nm,3.5 GHz,,,Athlon,Desktops,7,,Discrete Graphics Card Required,2 MB,,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,45/65W,,DDR4,7th Gen AMD Athlon™ X4 950,Athlon X4,,4.0,4.0
28nm,3.2 GHz,,,Athlon,Desktops,7,,Discrete Graphics Card Required,2 MB,,7/27/2017,https://www.amd.com/en/products/specifications/processors.html,Up to 3.6 GHz,45/65W,,DDR4,7th Gen AMD Athlon™ X4 940,Athlon X4,,4.0,4.0
28nm,4 GHz,95W,256 KB,Athlon,Desktops,880,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.2 GHz,,2.0,DDR3,880K with Near Silent Thermal Solution,Athlon X4,,4.0,
28nm,3.9 GHz,95W,128 KB,Athlon,Desktops,870,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.1 GHz,,2.0,DDR3,870K with Near Silent Thermal Solution,Athlon X4,,4.0,4.0
28nm,3.7 GHz,95W,128 KB,Athlon,Desktops,860,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,,2.0,DDR3,860K with Near Silent Thermal Solution,Athlon X4,,4.0,4.0
28nm,3.7 GHz,95W,128 KB,Athlon,Desktops,860,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,,2.0,DDR3,AMD Athlon™ 860K,Athlon X4,,4.0,4.0
28nm,3.5 GHz,,,Athlon,Desktops,845,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.8 GHz,,2.0,DDR3,845 with Near Silent Thermal Solution,Athlon X4,,4.0,4.0
32nm,3.8 GHz,100W,,Athlon,Desktops,760,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4.1 GHz,,,Not Listed,AMD Athlon™ 760K,Athlon X4,,4.0,4.0
32nm,3.4 GHz,100W,,Athlon,Desktops,750,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,,,Not Listed,AMD Athlon™ 750K,Athlon X4,,4.0,4.0
,3.4 GHz,65W,192 KB,Athlon,Desktops,750,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 4 GHz,,2.0,DDR3,AMD Athlon™ 750,Athlon X4,,4.0,
32nm,3.2 GHz,65W,,Athlon,Desktops,740,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.7 GHz,,,Not Listed,AMD Athlon™ 740,Athlon X4,,4.0,4.0
32nm,2.8 GHz,100W,512 KB,Athlon,Desktops,641,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,AMD Athlon™ 641,Athlon II X4,,4.0,4.0
32nm,2.7 GHz,65W,512 KB,Athlon,Desktops,638,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,AMD Athlon™ 638,Athlon II X4,,4.0,4.0
32nm,2.6 GHz,65W,,Athlon,Desktops,631,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,AMD Athlon™ 631 (65W),Athlon II X4,,4.0,4.0
32nm,2.6 GHz,100W,,Athlon,Desktops,631,,Discrete Graphics Card Required,4 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,AMD Athlon™ 631,Athlon II X4,,4.0,4.0
,2.7 GHz,45W,,Athlon,Desktops,620,,Discrete Graphics Card Required,,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,AMD Athlon™ 620e,Athlon II X4,,4.0,4.0
,3.4 GHz,95W,384 KB,Athlon,Desktops,460,,Discrete Graphics Card Required,1.5 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,AMD Athlon™ 460,Athlon II X3,,3.0,3.0
,2.7 GHz,45W,384 KB,Athlon,Desktops,425,,Discrete Graphics Card Required,1.5 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,AMD Athlon™ 425e,Athlon II X3,,3.0,3.0
,3.1 GHz,45W,256 KB,Athlon,Desktops,255,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,AMD Athlon™ 255e,Athlon II X2,,2.0,2.0
,3.5 GHz,95W,768 KB,Phenom,Desktops,1075,,Discrete Graphics Card Required,3 MB,6 MB,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,AMD Phenom™ II 1075T,Phenom™ II X6,,6.0,6.0
,2.7 GHz,95W,768 KB,Phenom,Desktops,1045,,Discrete Graphics Card Required,3 MB,6 MB,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.2 GHz,,,Not Listed,AMD Phenom™ II 1045T,Phenom™ II X6,,,
,3.7 GHz,125W,512 KB,Phenom,Desktops,980,,Discrete Graphics Card Required,2 MB,6 MB,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,AMD Phenom™ II 980,Phenom™ II X4 Black,,4.0,4.0
45nm SOI,3.6 GHz,125W,512 KB,Phenom,Desktops,975,,Discrete Graphics Card Required,2 MB,6 MB,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,AMD Phenom™ II 975,Phenom™ II X4 Black,,4.0,4.0
,3.4 GHz,80W,,Phenom,Desktops,965,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,AMD Phenom™ II 965,Phenom™ II X4 Black,,4.0,4.0
,3 GHz,95W,512 KB,Phenom,Desktops,960,,Discrete Graphics Card Required,512 KB,,,https://www.amd.com/en/products/specifications/processors.html,Up to 3.4 GHz,,,Not Listed,AMD Phenom™ II 960T,Phenom™ II X4 Black,,4.0,4.0
,3.3 GHz,95W,512 KB,Phenom,Desktops,850,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,AMD Phenom™ II 850,Phenom™ II X4,,4.0,4.0
,3.2 GHz,95W,512 KB,Phenom,Desktops,840,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,AMD Phenom™ II 840,Phenom™ II X4,,4.0,4.0
,4 GHz,80W,,Phenom,Desktops,570,,Discrete Graphics Card Required,,6 MB,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,AMD Phenom™ II 570,Phenom™ II X2 Black,,2.0,2.0
,3.2 GHz,80W,,Phenom,Desktops,555,,Discrete Graphics Card Required,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,AMD Phenom™ II 555,Phenom™ II X2 Black,,2.0,2.0
45nm SOI,3.4 GHz,80W,256 KB,Phenom,Desktops,565,,Discrete Graphics Card Required,1 MB,6 MB,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,AMD Phenom™ II 565,Phenom™ II X2 Black,,2.0,2.0
,2.4 GHz,45W,512 KB,Phenom,Laptops,940,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,X940,Phenom™ II Black Edition Quad-Core Mobile Processors,,4.0,4.0
,2.2 GHz,35W,512 KB,Phenom,Laptops,970,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,N970,Phenom™ II Quad-Core Mobile Processors,,4.0,4.0
,1.8 GHz,35W,512 KB,Phenom,Laptops,960,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,N960,Phenom™ II Quad-Core Mobile Processors,,4.0,4.0
,2.3 GHz,35W,384 KB,Phenom,Laptops,870,,Discrete Graphics Card Required,1.5 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,N870,Phenom™ II Triple-Core Mobile Processors,,3.0,3.0
,2 GHz,35W,384 KB,Phenom,Laptops,860,,Discrete Graphics Card Required,1.5 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,P860,Phenom™ II Triple-Core Mobile Processors,,3.0,3.0
,3 GHz,35W,256 KB,Phenom,Laptops,660,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,N660,Phenom™ II Dual-Core Mobile Processors,,2.0,2.0
,2.6 GHz,35W,256 KB,Phenom,Laptops,650,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,DDR3,P650,Phenom™ II Dual-Core Mobile Processors,,2.0,2.0
,2.8 GHz,35W,256 KB,Phenom,Laptops,640,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,N640,Phenom™ II Dual-Core Mobile Processors,,2.0,2.0
,3.3 GHz,95W,,Phenom,Desktops,99,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,B99,Business Class - AMD Phenom™ X4 Quad-Core,,4.0,4.0
,3.2 GHz,95W,,Phenom,Desktops,97,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,B97,Business Class - AMD Phenom™ X4 Quad-Core,,4.0,4.0
,3 GHz,95W,,Phenom,Desktops,95,,Discrete Graphics Card Required,2 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,B95,Business Class - AMD Phenom™ X4 Quad-Core,,,
,3.2 GHz,95W,,Phenom,Desktops,77,,Discrete Graphics Card Required,1.5 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,B77,Business Class - AMD Phenom™ X3 Triple-Core,,3.0,3.0
,3 GHz,95W,,Phenom,Desktops,75,,Discrete Graphics Card Required,1.5 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,B75,Business Class - AMD Phenom™ X3 Triple-Core,,3.0,3.0
,3.5 GHz,80W,,Phenom,Desktops,60,,Discrete Graphics Card Required,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,B60,Business Class - AMD Phenom™ X2 Dual-Core,,2.0,2.0
,3.4 GHz,80W,,Phenom,Desktops,59,,Discrete Graphics Card Required,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,B59,Business Class - AMD Phenom™ X2 Dual-Core,,2.0,2.0
,3.2 GHz,80W,,Phenom,Desktops,57,,Discrete Graphics Card Required,1 MB,,,https://www.amd.com/en/products/specifications/processors.html,,,,Not Listed,B57,Business Class - AMD Phenom™ X2 Dual-Core,,2.0,2.0
