Price,CPU Name,CPU Achitecture,CPU Core,CPU Thread,CPU Base Clock,CPU Max Clock,RAM,Memory Type,Max DDR Support,Storage,Storage Type,GPU VRAM,Display Type,Display Size,Display Frequency,OS,Warrant,Display Width,Display Height
17590000,i7-1255U,7,10.0,12.0,4.7,4.7,32,4,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1080
12470000,i3-1315U,7,6.0,8.0,4.5,4.5,16,4,4.0,512,1,0.0,3,15.6,60,10,24.0,1920,1080
21790000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
11990000,i3-1215U,7,6.0,8.0,4.4,4.4,8,4,4.0,256,1,8.0,3,14.0,60,11,12.0,1920,1080
17990000,i5-13500H,7,12.0,16.0,4.7,4.7,16,4,4.0,512,1,0.0,1,15.6,60,11,24.0,1920,1080
43990000,i7-13800H,7,14.0,20.0,5.2,5.2,16,5,4.0,512,1,0.0,1,15.6,60,10,36.0,1920,1080
13590000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,15.6,60,10,24.0,1920,1080
81990000,i7-13800H,7,14.0,20.0,5.2,5.2,16,5,4.0,512,1,0.0,1,16.0,60,10,36.0,1920,1200
38990000,i7-1355U,7,10.0,12.0,5.0,5.0,32,5,4.0,1024,1,0.0,1,13.0,60,11,24.0,2880,1800
15590000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,15.6,60,11,24.0,1920,1080
24590000,i7-1355U,7,10.0,12.0,5.0,5.0,8,4,4.0,512,1,4.0,3,13.0,60,11,12.0,1920,1080
49890000,i7-1355U,7,10.0,12.0,5.0,5.0,16,5,4.0,1024,1,0.0,1,14.0,60,11,36.0,2880,1800
12990000,i5-12450H,7,8.0,12.0,4.4,4.4,8,5,4.0,512,1,0.0,3,15.6,60,11,24.0,1920,1080
57490000,i7-1265U,7,10.0,12.0,4.8,4.8,16,5,4.0,512,1,0.0,1,14.0,60,11,12.0,2560,1600
37990000,i5-13500HX,7,14.0,20.0,4.7,4.7,32,5,4.0,512,1,8.0,3,16.0,165,11,12.0,2560,1600
46990000,i9-13900H,7,14.0,20.0,5.4,5.4,24,5,4.0,1024,1,8.0,1,16.0,120,11,24.0,3200,2000
21790000,i5-1335U,7,10.0,12.0,4.6,4.6,8,5,4.0,512,1,4.0,1,16.0,60,11,12.0,1920,1080
22990000,i7-1255U,7,10.0,12.0,4.7,4.7,8,4,4.0,512,1,4.0,3,13.3,60,11,12.0,1920,1080
23990000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,256,1,0.0,3,14.0,60,10,36.0,1920,1080
39990000,i5-1235U,7,10.0,12.0,4.4,4.4,16,5,4.0,256,1,0.0,1,13.0,120,11,12.0,2880,1920
77990000,i7-13850HX,7,20.0,28.0,5.3,5.3,32,4,4.0,1024,1,0.0,1,16.0,60,11,36.0,1920,1200
87990000,i9-13950HX,7,24.0,32.0,5.5,5.5,64,5,4.0,2048,1,12.0,3,16.0,120,11,24.0,2560,1600
23990000,i7-1255U,7,10.0,12.0,4.7,4.7,16,4,4.0,512,1,4.0,3,13.3,60,11,12.0,1920,1080
31990000,i5-1250P,7,12.0,16.0,4.4,4.4,8,6,4.0,256,1,0.0,2,14.0,60,10,36.0,1920,1080
54690000,i7-13700H,7,14.0,20.0,5.0,5.0,64,5,4.0,1024,1,8.0,3,14.0,240,11,24.0,2560,1600
42990000,165H,7,16.0,22.0,0.9,5.0,16,5,4.0,1024,1,0.0,3,13.4,165,11,24.0,2560,1600
15990000,i5-1235U,7,10.0,12.0,4.4,4.4,8,4,4.0,256,1,0.0,3,14.0,60,10,36.0,1920,1200
96990000,i9-12900HX,7,16.0,24.0,5.0,5.0,64,5,4.0,2048,1,12.0,1,17.3,120,11,24.0,1920,1080
45990000,i9-13980HX,7,24.0,32.0,5.6,5.6,32,5,4.0,4096,1,8.0,3,16.0,240,11,24.0,2560,1600
23990000,i7-13620H,7,10.0,16.0,4.9,4.9,16,5,4.0,512,1,0.0,1,15.6,144,10,24.0,1920,1080
27990000,i5-1335U,7,10.0,12.0,4.6,4.6,16,5,4.0,512,1,0.0,3,13.3,60,10,36.0,1920,1200
32990000,i7-1355U,7,10.0,12.0,5.0,5.0,16,5,4.0,512,1,0.0,1,13.0,60,11,24.0,2880,1800
23988000,i7-1360P,7,12.0,16.0,5.0,5.0,16,4,4.0,512,1,0.0,3,15.6,60,11,24.0,1920,1080
68990000,i7-12700H,7,14.0,20.0,4.7,4.7,16,5,4.0,2048,1,8.0,2,16.0,240,11,12.0,2560,1600
23990000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,3,15.0,60,11,12.0,1920,1080
18590000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,1,15.6,60,11,12.0,1920,1080
55990000,i9-13900H,7,14.0,20.0,5.4,5.4,32,5,4.0,1024,1,0.0,1,14.0,120,11,24.0,2880,1800
12390000,i3-1315U,7,6.0,8.0,4.5,4.5,8,4,4.0,256,1,0.0,3,14.0,60,11,12.0,1920,1080
16990000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,4.0,3,14.0,60,11,24.0,1920,1080
28790000,i5-13500H,7,12.0,16.0,4.7,4.7,16,4,4.0,512,1,0.0,3,15.0,60,11,12.0,1920,1080
18845000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,3,14.0,60,10,24.0,1920,1080
26290000,Ryzen 7 7840HS,4,8.0,16.0,3.8,5.1,16,5,5.0,512,1,0.0,3,16.1,60,11,12.0,1920,1080
39990000,i5-1235U,7,10.0,12.0,4.4,4.4,128,5,4.0,256,1,0.0,1,13.0,120,11,12.0,2880,1920
22390000,Ryzen 7 7735HS,6,8.0,16.0,3.2,4.75,32,5,5.0,512,1,8.0,1,16.0,165,11,24.0,1920,1200
36990000,i7-1360P,7,12.0,16.0,5.0,5.0,16,5,4.0,512,1,0.0,3,14.0,60,10,36.0,2240,1400
30990000,i7-1355U,7,10.0,12.0,5.0,5.0,16,4,4.0,512,1,0.0,3,14.0,60,10,12.0,1920,1080
22590000,i7-1360P,7,12.0,16.0,5.0,5.0,16,4,4.0,512,1,0.0,3,14.0,60,10,24.0,1920,1080
54990000,i7-9750H,14,6.0,12.0,2.6,4.5,32,4,4.0,6144,1,0.0,3,17.0,60,10,24.0,1920,1200
66990000,i7-13700H,7,14.0,20.0,5.0,5.0,16,5,4.0,512,1,0.0,1,15.6,60,11,12.0,1920,1080
22490000,i7-1255U,7,10.0,12.0,4.7,4.7,8,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
16990000,i5-1235U,7,10.0,12.0,4.4,4.4,8,4,4.0,512,1,0.0,3,15.6,60,10,24.0,1920,1080
43990000,i7-1255U,7,10.0,12.0,4.7,4.7,16,5,4.0,512,1,0.0,3,14.0,60,11,36.0,1920,1200
52990000,i7-13700HX,7,16.0,24.0,5.0,5.0,64,5,4.0,2048,1,8.0,3,16.0,240,11,24.0,2560,1600
18690000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
36990000,i7-13700H,7,14.0,20.0,5.0,5.0,32,5,4.0,512,1,0.0,3,16.0,165,11,36.0,2560,1600
21890000,i5-13500H,7,12.0,16.0,4.7,4.7,64,5,4.0,2048,1,0.0,3,16.0,60,11,24.0,1920,1200
27990000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,14.0,60,10,36.0,1920,1080
26590000,Ryzen 5 7640HS,4,6.0,12.0,4.3,5.0,16,5,5.0,512,1,0.0,3,16.1,60,11,12.0,1920,1080
20490000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
21990000,i7-1355U,7,10.0,12.0,5.0,5.0,8,4,4.0,512,1,4.0,3,15.6,60,10,12.0,1920,1080
21990000,i7-1355U,7,10.0,12.0,5.0,5.0,8,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
70990000,i9-13980HX,7,24.0,32.0,5.6,5.6,64,5,4.0,2048,1,16.0,3,16.0,240,11,24.0,2560,1600
22290000,i7-13700H,7,14.0,20.0,5.0,5.0,48,4,4.0,512,1,0.0,3,14.0,60,10,24.0,1920,1200
18790000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,1,15.0,60,11,12.0,1920,1080
32990000,i7-1255U,7,10.0,12.0,4.7,4.7,16,4,4.0,1024,1,0.0,1,13.3,60,11,24.0,1920,1080
33490000,i5-1335U,7,10.0,12.0,4.6,4.6,16,5,4.0,512,1,0.0,1,13.3,60,10,36.0,1920,1200
47690000,i7-1355U,7,10.0,12.0,5.0,5.0,16,5,4.0,1024,1,0.0,3,14.0,60,11,36.0,1920,1200
25999000,i5-1135G7,10,4.0,8.0,0.9,4.2,16,4,4.0,512,1,0.0,3,14.0,60,10,24.0,1920,1080
45990000,i7-13800H,7,14.0,20.0,5.2,5.2,16,5,4.0,512,1,0.0,1,15.6,60,10,36.0,1920,1080
27990000,i5-12500,7,6.0,12.0,4.6,4.6,64,4,4.0,512,1,12.0,1,17.3,144,11,24.0,1920,1080
19790000,i7-1355U,7,10.0,12.0,5.0,5.0,8,4,4.0,512,1,0.0,3,14.0,60,11,12.0,1920,1080
23674000,i7-1360P,7,12.0,16.0,5.0,5.0,16,4,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1080
20590000,i5-1240P,7,12.0,16.0,4.4,4.4,8,4,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1080
68990000,i9-13900H,7,14.0,20.0,5.4,5.4,64,5,4.0,2048,1,12.0,3,16.0,120,11,24.0,3840,2160
23990000,Ryzen 5 6600H,6,6.0,12.0,3.3,4.5,16,5,5.0,512,1,0.0,3,15.6,120,11,24.0,1920,1080
32990000,i7-1255U,7,10.0,12.0,4.7,4.7,16,4,4.0,1024,1,0.0,1,13.3,60,11,24.0,1920,1080
59990000,i7-13700HX,7,16.0,24.0,5.0,5.0,64,5,4.0,2048,1,12.0,3,16.0,240,11,24.0,2560,1600
31990000,i7-12700H,7,14.0,20.0,4.7,4.7,64,4,4.0,1024,1,12.0,1,15.0,165,11,24.0,2560,1440
68990000,i7-13700HX,7,16.0,24.0,5.0,5.0,64,5,4.0,2048,1,8.0,3,16.0,120,11,24.0,2560,1600
37890000,i7-1355U,7,10.0,12.0,5.0,5.0,16,5,4.0,512,1,0.0,1,13.3,60,10,36.0,1920,1200
18990000,i5-12450H,7,8.0,12.0,4.4,4.4,32,4,4.0,512,1,0.0,3,15.0,144,11,12.0,1920,1080
16390000,i3-1315U,7,6.0,8.0,4.5,4.5,8,4,4.0,256,1,0.0,3,14.0,60,11,12.0,1920,1080
20990000,i5-1335U,7,10.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
26990000,i5-1335U,7,10.0,12.0,4.6,4.6,32,5,4.0,512,1,0.0,3,16.0,60,10,36.0,1920,1200
17790000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,256,1,0.0,3,15.6,60,11,12.0,1920,1080
117790000,i9-13900H,7,14.0,20.0,5.4,5.4,32,5,4.0,1024,1,16.0,2,16.0,240,11,12.0,2560,1600
55990000,i9-12900HX,7,16.0,24.0,5.0,5.0,64,5,4.0,1024,1,16.0,3,16.0,144,11,24.0,1920,1200
109990000,i9-13980HX,7,24.0,32.0,5.6,5.6,64,5,4.0,512,1,24.0,3,18.0,240,11,24.0,2560,1600
19390000,i5-13500H,7,12.0,16.0,4.7,4.7,16,4,4.0,512,1,0.0,1,14.0,90,11,24.0,2880,1800
19590000,i7-12650H,7,10.0,16.0,4.7,4.7,32,4,4.0,512,1,0.0,3,15.0,60,11,12.0,1920,1080
16990000,i5-1335U,7,10.0,12.0,4.6,4.6,8,4,4.0,512,1,0.0,3,14.0,60,11,24.0,1920,1080
11690000,i3-1215U,7,6.0,8.0,4.4,4.4,8,4,4.0,512,1,0.0,0,14.0,60,11,24.0,1920,1080
77990000,i7-11800H,10,8.0,16.0,1.9,4.6,64,4,4.0,1024,1,12.0,2,16.0,165,10,12.0,2560,1600
42990000,i7-13620H,7,10.0,16.0,4.9,4.9,16,5,4.0,1024,1,8.0,1,15.6,240,11,24.0,2560,1440
14990000,i5-1235U,7,10.0,12.0,4.4,4.4,20,4,4.0,512,1,0.0,3,14.0,60,11,14.0,1920,1080
59990000,i9-13950HX,7,24.0,32.0,5.5,5.5,64,5,4.0,1024,1,16.0,3,16.0,144,11,24.0,1920,1200
19999000,i7-13620H,7,10.0,16.0,4.9,4.9,16,5,4.0,512,1,0.0,1,14.0,60,11,36.0,1920,1200
12690000,i5-12500,7,6.0,12.0,4.6,4.6,16,4,4.0,512,1,0.0,3,15.6,60,11,12.0,1920,1080
